gene_id,SRR015084,SRR015086,SRR015088,SRR015090,SRR015092,SRR015104,SRR015106,SRR015108,SRR015110,SRR015112
FBgn0263495,0,0,1,0,0,2,0,1,0,2
FBgn0263496,0,0,0,0,0,0,0,0,0,0
FBgn0267235,0,0,1,1,0,0,0,0,0,0
FBgn0262535,0,0,0,0,0,0,0,0,0,0
FBgn0052263,0,0,1,3,1,0,0,0,0,0
FBgn0035478,0,0,0,0,0,0,0,0,0,0
FBgn0035479,0,0,0,0,0,0,0,0,0,0
FBgn0004895,0,0,0,0,0,0,0,0,0,0
FBgn0035490,0,0,0,0,0,0,0,0,0,0
FBgn0035491,0,0,0,0,0,0,0,0,0,0
FBgn0042179,0,0,0,0,0,0,0,0,0,0
FBgn0035538,0,0,0,0,0,0,0,0,0,0
FBgn0265467,0,0,0,0,0,0,0,0,0,0
FBgn0052240,0,0,0,0,0,0,0,0,0,0
FBgn0000038,0,0,0,0,0,0,0,0,0,0
FBgn0035544,0,0,0,0,0,0,0,0,0,0
FBgn0267303,0,0,0,0,0,0,0,0,0,0
FBgn0035546,0,0,0,0,0,0,0,0,0,0
FBgn0035547,0,0,0,0,0,0,0,0,0,0
FBgn0035548,0,0,0,0,0,0,0,0,0,0
FBgn0052241,0,0,0,0,0,0,0,0,0,0
FBgn0052248,0,0,0,0,0,0,0,0,0,0
FBgn0035550,0,0,0,0,0,0,0,0,0,0
FBgn0035551,0,1,0,0,0,0,0,0,0,0
FBgn0035552,0,0,0,0,0,0,0,0,0,0
FBgn0265920,0,0,0,0,0,0,0,0,0,0
FBgn0035554,0,0,0,0,0,0,0,0,0,0
FBgn0035555,0,0,0,0,0,0,0,0,0,0
FBgn0261526,0,0,0,0,0,0,0,0,0,0
FBgn0014073,0,0,0,0,0,0,0,0,0,0
FBgn0053777,0,0,0,0,0,0,0,0,0,0
FBgn0260657,0,0,0,0,0,0,5,15,6,10
FBgn0035567,0,0,0,0,0,0,0,0,0,0
FBgn0035568,0,0,0,0,0,0,0,0,0,0
FBgn0267304,0,0,0,0,0,0,0,0,0,0
FBgn0265721,0,0,0,0,0,0,0,0,0,0
FBgn0035578,0,0,0,1,0,0,2,0,0,0
FBgn0052237,0,0,0,0,0,0,0,0,0,0
FBgn0047330,0,0,0,0,0,0,0,0,0,0
FBgn0035582,0,1,0,0,0,0,1,2,1,2
FBgn0035583,0,0,0,0,0,0,0,0,0,0
FBgn0028699,0,0,0,0,0,0,0,0,0,0
FBgn0263618,0,0,0,0,0,0,0,0,0,0
FBgn0005775,0,0,0,0,0,0,0,0,0,0
FBgn0035584,0,0,0,0,0,0,0,0,0,0
FBgn0267245,0,0,0,0,0,0,0,0,0,0
FBgn0052232,0,0,0,0,0,0,0,0,0,0
FBgn0035585,0,0,0,0,0,0,0,0,0,0
FBgn0264476,0,0,0,0,0,0,0,0,0,0
FBgn0267917,0,0,0,0,0,0,0,0,0,0
FBgn0054047,0,0,0,0,0,0,0,0,0,0
FBgn0040843,0,0,0,0,0,0,0,0,0,2
FBgn0265708,0,0,0,0,0,0,0,0,0,0
FBgn0265709,0,0,0,0,0,0,0,0,0,0
FBgn0267307,0,0,0,0,0,0,0,0,0,0
FBgn0035604,0,0,0,0,0,0,0,0,0,0
FBgn0085420,0,0,0,2,0,0,0,0,0,0
FBgn0035607,0,0,0,0,0,3,0,0,0,0
FBgn0265713,0,0,0,0,0,0,0,1,0,0
FBgn0266988,0,0,0,0,0,0,0,0,0,0
FBgn0266989,0,0,0,0,0,0,0,0,0,0
FBgn0264603,0,0,1,0,1,0,0,0,0,0
FBgn0250815,0,0,0,0,0,0,0,0,0,0
FBgn0035666,0,0,0,0,0,0,0,0,0,0
FBgn0266990,0,0,0,0,0,0,0,0,0,0
FBgn0020639,0,0,0,0,0,0,0,0,0,0
FBgn0020640,0,0,0,0,0,0,0,0,0,0
FBgn0052405,0,0,0,0,0,0,0,0,0,0
FBgn0052404,0,0,0,0,0,0,0,0,0,0
FBgn0020641,0,0,0,0,0,0,0,0,0,0
FBgn0020642,0,0,0,0,0,0,0,0,0,0
FBgn0020643,0,1,0,1,0,0,0,0,0,0
FBgn0086900,0,0,0,0,0,0,0,0,0,0
FBgn0020646,0,0,0,0,0,0,0,0,0,0
FBgn0020644,0,1,0,1,0,0,0,0,0,0
FBgn0042118,0,0,0,0,0,0,0,0,0,0
FBgn0020645,0,0,0,1,0,0,0,0,0,0
FBgn0020765,0,0,0,1,0,0,0,0,0,0
FBgn0266970,0,0,0,0,0,0,0,0,0,0
FBgn0035685,0,0,0,0,0,0,0,0,0,0
FBgn0085300,0,0,0,0,0,0,0,0,0,0
FBgn0035686,0,0,0,0,0,0,0,0,0,0
FBgn0266969,0,0,0,0,0,0,0,0,0,0
FBgn0266589,0,0,0,0,0,0,0,0,0,0
FBgn0266588,0,0,0,0,0,0,0,0,0,0
FBgn0041625,0,0,0,0,0,0,0,0,0,0
FBgn0041624,0,0,0,0,0,0,0,0,0,0
FBgn0041623,0,0,0,0,0,0,0,0,0,0
FBgn0035699,0,0,0,0,0,0,0,0,0,0
FBgn0259969,0,0,0,0,0,0,0,0,0,0
FBgn0266968,0,0,0,0,0,0,0,0,0,0
FBgn0267642,0,0,0,0,0,0,0,0,0,0
FBgn0261801,0,0,0,0,1,0,0,0,0,0
FBgn0266967,0,0,0,0,0,0,0,0,0,0
FBgn0266773,0,0,1,0,0,0,0,0,0,0
FBgn0266774,0,0,0,0,0,0,0,0,0,0
FBgn0266683,0,0,0,0,0,0,0,0,0,0
FBgn0041232,0,0,0,0,0,0,0,0,0,0
FBgn0035711,0,0,0,0,0,0,0,0,0,0
FBgn0005626,0,0,0,0,0,0,0,0,0,0
FBgn0265716,0,0,0,0,0,0,0,0,0,2
FBgn0266966,0,0,0,0,0,0,0,4,0,1
FBgn0267323,0,0,1,0,0,0,0,0,0,0
FBgn0266965,0,0,0,0,0,0,0,0,0,0
FBgn0267662,0,0,0,0,0,0,0,0,0,0
FBgn0250849,0,0,0,0,0,0,0,0,0,0
FBgn0263387,0,0,0,0,0,0,0,0,0,0
FBgn0045759,0,0,0,0,0,0,0,0,0,0
FBgn0035733,0,0,0,0,0,0,0,1,0,0
FBgn0035734,0,0,0,0,0,0,0,0,0,0
FBgn0052391,0,0,0,0,0,0,0,0,0,0
FBgn0054030,0,0,0,0,0,0,0,0,0,0
FBgn0035735,0,0,0,0,0,0,0,0,0,0
FBgn0035736,0,0,0,0,0,0,0,0,0,0
FBgn0266959,0,0,0,0,0,0,0,0,0,0
FBgn0035776,0,0,0,0,0,0,0,0,2,1
FBgn0052379,0,0,0,0,0,0,0,0,0,0
FBgn0035779,0,0,0,0,0,0,0,0,0,0
FBgn0035780,0,0,0,0,0,0,0,0,0,0
FBgn0035781,0,0,0,0,0,0,0,0,0,0
FBgn0063083,0,0,0,0,0,0,0,0,0,0
FBgn0265718,0,0,0,0,0,0,1,0,1,0
FBgn0035785,0,0,0,0,0,0,0,0,0,0
FBgn0035786,0,0,0,0,0,0,0,0,0,0
FBgn0261536,0,0,0,0,0,0,0,0,0,0
FBgn0261537,0,0,0,0,0,0,0,0,0,0
FBgn0035787,0,0,0,0,0,0,0,0,0,0
FBgn0035788,0,0,0,0,0,0,0,0,0,0
FBgn0262984,0,0,0,0,0,0,0,0,0,0
FBgn0035789,0,0,0,0,0,0,0,0,0,0
FBgn0035790,0,0,0,0,0,0,0,0,0,0
FBgn0015033,0,0,0,0,0,0,0,0,0,0
FBgn0035791,0,0,0,0,0,2,0,0,0,0
FBgn0035798,0,0,0,0,0,0,0,0,0,0
FBgn0035799,0,0,0,0,0,0,0,0,0,1
FBgn0035800,0,0,0,0,0,0,0,0,0,0
FBgn0001208,0,0,0,0,0,0,0,0,0,0
FBgn0052358,0,0,0,0,0,0,0,0,0,0
FBgn0052359,0,0,0,0,0,0,0,0,0,0
FBgn0052360,0,0,0,0,0,0,0,0,0,0
FBgn0264604,0,0,0,0,0,0,0,0,0,0
FBgn0262361,0,0,0,0,0,0,0,0,0,0
FBgn0001253,0,0,0,0,0,0,0,0,0,0
FBgn0035886,0,0,0,0,0,0,0,0,0,0
FBgn0035887,0,0,0,0,0,0,0,0,0,0
FBgn0052029,0,0,0,0,0,0,0,0,0,0
FBgn0035921,0,0,0,0,0,0,0,0,0,0
FBgn0035922,0,0,0,0,0,2,0,0,0,0
FBgn0000121,0,0,0,0,0,0,0,4,0,2
FBgn0000355,0,0,0,1,0,0,0,0,0,0
FBgn0000356,0,0,0,0,0,0,0,0,0,0
FBgn0040828,0,0,0,0,0,0,0,0,0,0
FBgn0265720,0,0,0,0,0,0,0,0,0,0
FBgn0035928,0,0,0,0,0,0,0,0,0,0
FBgn0035929,0,0,0,0,0,0,0,0,0,0
FBgn0052023,0,0,0,0,0,0,0,0,0,0
FBgn0085456,0,0,0,0,0,0,0,0,0,0
FBgn0035931,0,0,0,0,0,0,0,2,0,0
FBgn0052024,0,0,0,0,0,0,0,0,0,3
FBgn0035932,0,0,0,0,0,3,3,8,0,1
FBgn0286938,0,0,0,0,0,0,0,2,0,0
FBgn0035933,0,0,0,0,0,0,0,0,2,0
FBgn0035954,0,0,0,0,0,0,0,0,0,0
FBgn0035956,0,0,0,0,0,0,0,0,0,0
FBgn0287462,0,0,0,0,1,0,0,0,0,0
FBgn0028789,0,0,0,0,0,0,0,0,0,0
FBgn0263456,0,0,0,0,0,2,0,1,0,0
FBgn0263556,0,0,0,0,0,2,0,0,0,0
FBgn0266957,0,0,0,0,0,0,0,0,0,0
FBgn0035970,0,0,0,0,1,0,0,0,0,0
FBgn0035971,0,0,0,0,0,0,0,0,0,0
FBgn0264000,0,0,0,0,0,0,0,0,0,0
FBgn0035975,0,0,0,0,0,69,53,42,22,62
FBgn0036009,0,0,0,0,0,0,0,0,0,0
FBgn0036010,0,0,0,0,0,0,0,0,0,0
FBgn0265731,0,0,0,0,0,0,0,0,0,0
FBgn0036075,0,0,0,0,0,0,0,0,0,0
FBgn0265735,0,0,0,0,0,0,0,0,0,0
FBgn0266952,0,0,0,0,0,0,0,0,0,0
FBgn0265734,0,0,0,0,0,0,0,0,0,0
FBgn0036078,0,0,0,0,0,0,0,0,0,0
FBgn0265732,0,0,0,0,0,0,0,0,0,0
FBgn0265733,0,0,0,0,0,0,0,0,0,0
FBgn0011569,0,0,0,0,0,0,1,0,0,0
FBgn0266777,0,0,0,0,0,0,0,0,1,0
FBgn0036080,0,0,0,0,0,0,0,0,0,0
FBgn0036083,0,0,0,0,0,2,0,3,1,1
FBgn0052058,0,0,0,0,0,0,1,2,0,3
FBgn0052061,0,0,0,0,0,0,0,0,0,0
FBgn0045770,0,0,0,0,0,2,1,3,4,5
FBgn0286933,0,0,0,0,0,0,0,0,0,0
FBgn0260396,0,0,0,0,0,0,0,0,0,0
FBgn0262592,0,0,0,0,0,0,0,0,0,0
FBgn0085267,0,0,0,0,0,0,0,0,0,0
FBgn0036089,0,0,0,0,0,0,0,0,0,0
FBgn0260644,0,0,0,0,0,0,0,0,0,0
FBgn0260643,0,0,0,0,0,0,0,0,0,0
FBgn0265737,0,0,0,0,0,3,0,0,2,5
FBgn0265738,0,0,0,0,0,0,0,1,1,0
FBgn0265739,0,0,0,0,0,0,0,0,0,0
FBgn0267950,0,0,0,0,0,0,0,1,0,0
FBgn0267951,0,0,0,0,0,0,0,0,1,0
FBgn0036102,0,0,0,0,0,0,0,1,0,1
FBgn0265447,0,0,0,1,1,1,1,2,0,1
FBgn0266782,0,0,0,0,0,1,0,1,0,0
FBgn0266781,0,0,0,0,0,0,0,0,0,2
FBgn0266783,0,0,0,0,0,0,0,0,0,0
FBgn0266784,0,0,0,0,0,0,0,0,0,0
FBgn0036112,0,0,0,0,0,0,0,0,0,0
FBgn0267309,0,0,0,0,0,0,0,0,0,0
FBgn0029172,0,0,0,0,0,0,0,0,0,0
FBgn0052079,0,0,0,0,0,0,0,0,0,0
FBgn0052081,0,0,0,0,0,0,0,0,0,0
FBgn0265740,0,0,0,0,0,0,0,0,0,0
FBgn0036138,0,0,0,0,0,0,0,0,0,0
FBgn0036153,0,0,0,0,0,6,3,5,4,8
FBgn0267960,0,0,1,0,0,1,1,2,1,5
FBgn0036154,0,0,0,0,0,5,4,10,3,5
FBgn0265932,0,0,1,0,0,0,1,1,1,0
FBgn0265933,0,0,1,0,0,0,0,1,1,0
FBgn0265934,0,0,2,2,0,0,1,2,1,0
FBgn0266785,0,0,0,0,0,0,0,0,0,0
FBgn0261813,0,0,0,0,0,0,0,0,0,0
FBgn0036156,0,0,0,0,0,0,0,1,0,0
FBgn0265469,0,0,0,0,0,0,0,0,0,0
FBgn0265470,0,0,0,1,1,0,1,1,0,1
FBgn0036157,0,0,0,0,0,0,0,2,0,0
FBgn0036158,0,0,0,0,0,0,0,1,0,0
FBgn0265741,0,0,0,0,0,0,0,0,0,0
FBgn0265742,0,0,0,1,0,15,7,20,4,15
FBgn0036159,0,0,0,0,0,87,64,85,41,83
FBgn0036160,0,0,0,0,0,0,0,0,0,0
FBgn0036161,0,0,0,0,0,0,0,0,0,0
FBgn0036162,0,0,0,0,0,0,0,0,0,0
FBgn0028667,0,0,0,0,0,0,0,0,0,0
FBgn0267716,0,0,0,0,0,0,0,0,0,0
FBgn0028668,0,0,0,0,0,0,0,0,0,0
FBgn0003377,0,0,0,0,0,0,0,0,0,0
FBgn0053272,0,0,0,0,0,0,0,0,0,0
FBgn0003373,0,0,0,0,0,0,0,0,0,0
FBgn0036176,0,0,0,1,0,0,1,0,0,0
FBgn0267232,0,0,0,0,0,0,0,0,0,0
FBgn0266991,0,0,0,0,0,0,0,0,0,0
FBgn0267231,0,0,0,0,0,0,0,0,0,0
FBgn0266992,0,0,0,0,0,0,0,0,0,0
FBgn0036224,0,0,0,0,0,1,0,0,0,0
FBgn0036225,0,0,0,0,0,0,0,0,0,0
FBgn0262401,0,0,0,0,0,0,0,0,0,0
FBgn0036226,0,0,0,0,0,0,0,0,0,0
FBgn0036227,0,0,0,0,0,0,0,0,0,0
FBgn0036228,0,0,0,0,0,0,0,0,0,0
FBgn0036229,0,0,0,0,0,0,0,0,0,1
FBgn0036230,0,0,0,0,0,0,0,0,0,0
FBgn0259748,0,0,0,0,0,0,0,0,0,0
FBgn0036232,0,0,0,0,0,0,0,0,0,0
FBgn0264488,0,0,0,0,0,0,0,0,0,0
FBgn0036235,0,0,0,0,0,0,0,0,0,0
FBgn0017424,0,1,0,0,0,1,0,1,1,0
FBgn0002565,0,2,0,0,0,2,0,2,2,0
FBgn0267310,0,0,0,0,0,0,0,0,0,0
FBgn0036264,0,0,0,0,0,0,0,1,0,0
FBgn0267961,0,0,0,0,0,0,0,0,0,0
FBgn0267218,0,0,0,0,0,0,0,0,0,0
FBgn0265455,0,0,0,0,0,0,0,0,0,0
FBgn0052105,0,0,0,0,0,0,0,0,0,0
FBgn0036285,0,0,0,0,0,0,0,0,0,0
FBgn0052102,0,0,0,0,0,0,0,0,0,0
FBgn0263661,0,0,0,0,0,0,0,0,0,0
FBgn0036345,0,0,0,0,0,0,0,0,0,0
FBgn0267313,0,0,0,0,0,0,0,0,0,0
FBgn0036346,0,0,0,0,0,0,0,0,0,0
FBgn0265747,0,0,0,0,1,0,0,0,0,0
FBgn0010452,0,0,0,0,0,0,0,0,0,0
FBgn0053262,0,0,0,0,0,0,0,0,0,0
FBgn0086916,0,0,0,0,0,0,0,0,0,0
FBgn0266535,0,0,0,0,0,0,0,0,0,0
FBgn0052129,0,0,0,0,0,0,0,0,0,0
FBgn0052128,0,0,0,0,0,0,0,0,0,0
FBgn0052126,0,0,0,0,0,0,0,0,0,0
FBgn0052127,0,0,0,0,0,0,0,0,0,0
FBgn0266536,0,0,0,0,0,0,0,0,0,0
FBgn0264515,0,0,0,0,0,0,0,0,0,0
FBgn0266537,0,0,0,1,0,0,0,0,0,0
FBgn0264514,0,0,0,0,0,0,0,0,0,0
FBgn0267316,0,0,0,0,0,0,0,0,0,0
FBgn0267317,0,0,0,0,0,0,0,0,0,0
FBgn0259970,0,0,0,0,0,0,0,0,0,0
FBgn0266788,0,0,0,0,0,0,0,0,0,0
FBgn0266790,0,0,0,0,0,0,0,0,0,0
FBgn0266789,0,0,0,0,0,0,0,0,0,0
FBgn0259971,0,0,0,0,0,0,0,0,0,0
FBgn0262623,0,0,0,0,0,0,0,0,0,0
FBgn0003034,0,0,0,0,0,0,0,0,0,0
FBgn0264512,0,0,0,0,0,0,0,0,0,0
FBgn0265750,0,0,0,0,0,0,0,0,0,0
FBgn0265748,0,0,0,0,0,0,0,0,0,0
FBgn0265751,0,0,0,0,0,0,0,0,0,0
FBgn0040814,0,0,0,0,0,0,0,0,0,0
FBgn0265752,0,0,0,0,0,0,0,0,1,0
FBgn0002573,0,0,0,0,0,0,0,0,0,0
FBgn0036361,0,0,0,0,0,0,0,0,0,0
FBgn0036362,0,0,0,0,1,0,0,0,0,0
FBgn0036363,0,0,0,0,0,0,0,0,0,0
FBgn0036364,0,0,1,0,0,0,0,0,0,0
FBgn0036390,0,0,0,0,0,1,0,0,0,0
FBgn0036411,0,0,0,0,0,0,0,0,0,0
FBgn0267547,0,0,0,0,0,0,0,0,0,0
FBgn0000411,0,0,0,0,0,0,0,0,0,0
FBgn0036414,0,0,0,0,0,0,0,0,0,0
FBgn0085273,0,0,0,0,0,0,0,0,0,0
FBgn0036417,0,0,0,0,0,0,0,0,0,0
FBgn0266948,0,0,0,0,0,0,0,0,0,0
FBgn0265754,0,0,0,0,0,0,0,1,0,0
FBgn0265753,0,0,0,0,0,0,0,0,0,0
FBgn0036421,0,0,0,0,0,0,0,0,0,0
FBgn0262580,0,0,0,0,0,0,0,0,0,0
FBgn0036422,0,0,0,0,0,0,0,0,0,0
FBgn0262891,0,0,0,0,0,0,0,0,0,0
FBgn0261816,0,0,0,0,0,0,0,0,0,0
FBgn0040318,0,0,0,0,0,0,0,0,0,0
FBgn0262581,0,0,0,1,0,0,0,0,0,0
FBgn0265913,0,0,0,0,0,0,0,0,0,0
FBgn0266947,0,0,0,0,0,0,0,0,0,0
FBgn0085274,0,0,0,0,0,0,0,0,0,0
FBgn0265755,0,0,0,0,0,0,0,0,0,0
FBgn0036490,0,0,0,0,0,0,0,0,0,0
FBgn0036491,0,0,0,0,0,0,0,0,0,0
FBgn0036492,0,0,0,0,0,0,0,0,0,0
FBgn0267933,0,0,0,0,0,0,0,0,0,0
FBgn0262892,0,0,0,0,0,0,0,0,0,0
FBgn0264724,0,0,0,0,0,0,0,0,0,0
FBgn0036494,0,0,1,0,0,0,0,0,0,0
FBgn0036495,0,0,0,0,0,0,0,0,0,0
FBgn0263616,0,0,0,0,0,0,0,0,0,0
FBgn0266944,0,0,0,0,0,0,0,0,0,0
FBgn0266943,0,0,0,0,0,0,0,0,0,0
FBgn0040805,0,0,0,0,0,0,0,0,0,0
FBgn0036498,0,0,0,0,0,0,0,0,0,0
FBgn0036499,0,0,0,0,1,0,0,0,0,0
FBgn0004588,0,0,0,0,0,0,0,0,0,0
FBgn0004589,0,0,0,0,0,0,0,0,0,0
FBgn0262530,0,0,0,0,0,0,0,0,0,0
FBgn0004590,0,0,0,0,0,0,0,0,0,0
FBgn0004591,0,0,0,0,0,0,0,0,0,0
FBgn0004592,0,0,0,0,0,0,0,0,0,0
FBgn0004593,0,0,0,0,0,0,0,0,0,0
FBgn0004594,0,0,0,0,0,0,0,0,0,0
FBgn0014848,0,0,0,0,0,0,0,0,0,0
FBgn0014849,0,0,0,0,0,0,0,0,0,0
FBgn0014850,0,0,0,0,0,0,0,0,0,0
FBgn0014851,0,0,0,0,0,0,0,0,0,0
FBgn0262528,0,0,0,0,0,0,0,0,0,0
FBgn0036527,0,0,0,0,0,0,0,0,0,0
FBgn0036528,0,0,0,0,0,0,0,0,0,0
FBgn0036529,0,0,0,0,0,0,0,0,0,0
FBgn0085481,0,0,0,0,0,0,0,0,0,0
FBgn0085480,0,0,0,0,0,0,0,0,0,0
FBgn0260777,0,0,0,0,0,0,0,0,0,0
FBgn0260776,0,0,0,0,0,0,0,0,0,0
FBgn0266775,0,1,0,0,0,0,0,0,0,0
FBgn0267916,0,0,0,0,0,0,0,0,0,0
FBgn0036531,0,0,0,0,0,0,0,0,0,0
FBgn0036532,0,0,0,0,0,0,0,0,0,0
FBgn0052150,0,0,0,0,0,0,0,0,0,0
FBgn0262371,0,0,0,0,0,0,0,0,0,0
FBgn0036568,0,0,0,0,0,104,73,101,53,95
FBgn0036577,0,0,0,0,0,0,0,0,0,2
FBgn0264483,0,0,0,0,0,0,0,0,1,0
FBgn0052153,0,0,0,0,0,0,0,0,0,0
FBgn0263608,0,0,0,0,0,0,0,0,0,0
FBgn0036583,0,0,0,1,0,0,0,0,0,0
FBgn0040801,0,0,0,0,0,0,0,0,0,0
FBgn0085276,0,0,0,0,0,0,0,0,0,0
FBgn0036586,0,0,0,0,0,0,0,0,0,0
FBgn0040799,0,0,0,0,0,0,0,0,0,0
FBgn0040798,0,0,0,0,0,0,0,0,0,0
FBgn0036587,0,0,1,0,0,0,0,0,0,0
FBgn0036588,0,0,0,0,0,0,0,0,0,0
FBgn0085277,0,0,0,0,0,0,0,0,0,0
FBgn0036589,0,0,0,0,0,0,0,0,0,0
FBgn0040797,0,0,0,0,0,0,0,0,0,0
FBgn0036590,0,0,0,0,0,0,0,0,0,0
FBgn0036591,0,0,0,0,0,0,0,0,0,0
FBgn0040796,0,0,0,0,0,0,0,0,0,0
FBgn0036592,0,0,0,0,0,0,0,0,0,0
FBgn0036593,0,0,0,0,0,0,0,0,0,0
FBgn0036594,0,0,0,0,0,0,0,0,0,0
FBgn0036595,0,0,0,0,0,0,0,0,0,0
FBgn0036596,0,0,0,0,0,0,0,0,0,0
FBgn0036597,0,0,0,0,0,0,0,0,0,0
FBgn0036598,0,0,0,0,0,0,0,0,0,0
FBgn0036599,0,0,0,0,0,0,0,0,0,0
FBgn0267550,0,0,0,0,0,0,0,0,0,0
FBgn0262894,0,0,0,0,0,0,0,0,0,0
FBgn0036600,0,0,0,0,0,0,0,0,0,0
FBgn0036601,0,0,0,0,0,0,0,0,0,0
FBgn0036602,0,0,0,0,0,0,0,0,0,0
FBgn0052160,0,0,0,0,0,0,0,0,0,0
FBgn0036603,0,0,0,0,0,0,0,0,0,0
FBgn0042201,0,0,0,0,0,0,0,0,0,0
FBgn0267223,0,0,1,0,0,0,0,0,0,0
FBgn0036605,0,0,0,0,0,0,0,0,0,0
FBgn0267224,0,0,0,0,0,0,0,0,0,0
FBgn0036606,0,0,0,0,0,0,0,0,0,0
FBgn0261635,0,0,0,0,0,0,0,0,0,0
FBgn0036608,0,0,0,0,0,0,0,0,0,0
FBgn0036609,0,0,0,0,0,0,0,0,0,0
FBgn0036610,0,0,0,0,0,0,0,0,0,0
FBgn0053061,0,0,0,0,0,0,0,0,0,0
FBgn0053060,0,0,0,0,0,0,0,0,0,0
FBgn0040074,0,0,0,0,0,0,0,0,0,0
FBgn0040794,0,0,0,0,0,0,0,0,0,0
FBgn0036612,0,0,0,0,5,0,0,0,0,0
FBgn0267553,0,0,0,0,0,0,0,0,0,0
FBgn0053257,0,0,0,0,0,0,0,0,0,0
FBgn0036617,0,1,0,0,0,0,0,0,0,0
FBgn0036618,0,1,0,0,1,0,0,0,0,0
FBgn0036676,0,0,0,0,1,0,0,0,0,0
FBgn0036677,0,0,0,0,0,0,0,0,0,0
FBgn0036678,0,0,0,0,0,0,0,0,0,0
FBgn0262895,0,0,0,0,0,0,0,0,0,0
FBgn0010424,0,0,0,0,0,0,0,0,0,0
FBgn0036703,0,0,0,0,0,0,0,0,0,0
FBgn0264462,0,0,1,0,0,0,0,0,0,0
FBgn0036704,0,0,0,0,0,0,0,0,0,0
FBgn0264466,0,0,0,0,0,0,0,0,0,0
FBgn0036705,0,0,0,0,0,0,0,0,0,0
FBgn0266985,0,0,0,0,0,0,0,0,0,0
FBgn0262376,0,0,0,0,0,0,0,0,0,0
FBgn0036706,0,0,0,0,0,1,0,0,0,0
FBgn0036707,0,1,0,0,0,0,0,0,0,0
FBgn0036708,0,0,0,0,0,0,0,0,0,0
FBgn0036709,0,0,0,0,0,0,0,0,0,0
FBgn0265756,0,0,0,0,0,0,1,0,0,0
FBgn0052173,0,0,0,0,0,0,0,0,0,0
FBgn0036711,0,0,0,0,0,0,0,0,0,0
FBgn0036712,0,0,0,0,0,0,0,0,0,0
FBgn0036713,0,0,0,0,0,0,0,0,0,0
FBgn0267248,0,0,0,0,0,0,0,0,0,0
FBgn0036716,0,0,0,0,0,0,0,0,0,0
FBgn0036717,0,0,0,2,0,0,0,0,0,0
FBgn0265758,0,0,0,0,0,0,0,0,0,0
FBgn0036729,0,0,0,0,0,0,1,0,0,0
FBgn0085280,0,0,0,0,0,0,0,0,0,0
FBgn0265879,0,0,0,0,0,0,0,0,0,0
FBgn0261997,0,0,0,0,0,0,0,0,0,0
FBgn0261402,0,0,0,0,0,0,0,0,0,0
FBgn0261401,0,0,0,0,0,0,0,0,0,0
FBgn0260721,0,0,0,0,0,0,0,0,0,0
FBgn0036767,0,0,0,0,0,0,0,0,0,0
FBgn0036768,0,0,0,0,0,0,0,0,0,0
FBgn0036769,0,0,0,0,0,0,0,0,0,0
FBgn0266942,0,1,0,0,0,0,0,0,0,1
FBgn0264747,0,0,0,0,0,0,0,0,0,0
FBgn0266940,0,0,0,0,0,0,0,1,0,0
FBgn0266941,0,0,0,0,0,0,0,0,0,0
FBgn0262898,0,0,0,0,0,0,0,0,0,0
FBgn0052194,0,0,0,0,0,0,0,0,0,0
FBgn0085282,0,2,0,0,0,0,0,0,0,0
FBgn0265880,0,0,1,0,0,0,0,0,0,0
FBgn0036780,0,0,0,0,0,0,0,0,0,0
FBgn0036781,0,0,0,0,0,0,0,0,0,0
FBgn0266769,0,1,0,0,0,0,0,1,0,0
FBgn0036782,0,0,3,0,0,0,0,0,0,0
FBgn0267597,0,0,0,0,0,0,0,0,0,1
FBgn0267599,0,1,0,1,0,0,0,0,0,0
FBgn0267598,0,0,0,0,0,0,0,0,0,0
FBgn0036783,0,0,0,0,0,0,0,0,0,0
FBgn0036784,0,0,0,0,0,0,0,0,0,0
FBgn0262998,0,0,0,0,0,0,0,0,0,0
FBgn0036785,0,0,0,0,0,0,0,0,0,0
FBgn0015946,0,0,0,0,0,0,0,1,0,0
FBgn0267637,0,0,1,0,0,0,0,0,0,0
FBgn0267636,0,0,0,0,0,0,0,0,0,0
FBgn0267935,0,0,1,0,0,0,0,0,0,0
FBgn0262969,0,0,0,0,0,0,0,0,0,0
FBgn0265881,0,0,0,0,0,0,0,0,0,0
FBgn0265882,0,0,0,0,0,0,0,0,0,0
FBgn0036787,0,0,0,0,0,0,0,0,0,0
FBgn0028415,0,0,0,0,0,0,0,0,0,0
FBgn0028416,0,0,0,0,0,0,0,0,0,0
FBgn0265883,0,0,0,0,0,0,0,0,0,0
FBgn0265884,0,0,0,0,0,0,0,0,0,0
FBgn0036789,0,0,0,0,0,0,0,0,0,0
FBgn0052198,0,0,0,0,0,0,0,0,0,0
FBgn0266939,0,0,0,1,0,0,0,0,0,0
FBgn0036806,0,0,2,3,0,194,209,198,90,153
FBgn0264719,0,0,0,0,0,0,0,0,0,0
FBgn0036807,0,0,0,0,0,0,0,0,0,0
FBgn0036808,0,0,0,0,0,0,0,0,0,0
FBgn0265885,0,0,0,0,0,0,0,0,0,0
FBgn0264717,0,0,0,0,0,0,0,0,0,0
FBgn0036810,0,0,0,0,0,0,0,0,0,0
FBgn0036834,0,0,0,0,0,0,0,0,0,0
FBgn0267249,0,0,0,0,0,0,0,0,0,0
FBgn0015586,0,0,0,0,0,0,0,0,0,0
FBgn0265886,0,0,0,0,0,0,0,0,0,0
